Country,Birth Rate,Business Tax Rate,CO2 Emissions,Days to Start Business,GDP,Health Exp % GDP,Health Exp/Capita,Hours to do Tax,Infant Mortality Rate,Internet Usage,Lending Interest,Mobile Phone Usage,Population 65+,Population Total,Population Urban,Tourism Inbound,Internet Usage_trend,CO2 Emissions_trend,Life Expectancy Female_trend,Mobile Phone Usage_trend,KMeans_Cluster,GMM_Cluster,GMM_Confidence,GMM_Prob_Cluster_0,GMM_Prob_Cluster_1,GMM_Prob_Cluster_2,GMM_Prob_Cluster_3,Hierarchical_Cluster,Spectral_Cluster,Birch_Cluster,KMeans_Cluster_Label,GMM_Cluster_Label,Hierarchical_Cluster_Label,Spectral_Cluster_Label,Birch_Cluster_Label
Luxembourg,-0.9783473647694212,-1.225184694785981,-0.5144354604175108,-0.4818000844760929,0.3827630293777523,0.4674452347077268,2.3938043613232227,-1.2052762187855257,-1.031364905806606,2.008666477240057,-0.2142526335895652,2.018011142756432,1.4398142614905498,-0.7075608554893373,1.3364851986083754,0.8334200093681983,1.663577549491969,-0.1916439493443776,-0.1401614264346228,-0.4640795687723441,3,3,1.0,1.1641588870803194e-16,7.046606646817224e-37,5.220539111809884e-259,1.0,2,3,2,Developed,Developed,Developed,Developed,Developed
Macao,-1.257808246078845,-0.1622089991759189,-0.6279231366114558,-0.30029885980244,-0.0064056580725752,-0.1304606224115983,-0.4330494653453364,-0.228275360497341,-0.4248184036179325,0.7946539717164806,-0.9194540455125768,2.49723018693414,0.0163363602928751,-0.7071147711731508,1.8879446463413037,1.4772003957052011,0.8026272023030118,-0.439381430955021,-0.5153068256357575,3.5990946756999214,0,0,0.9999999798599684,0.9999999798599684,2.0140032154200734e-08,3.965628008077105e-68,3.620862023034971e-31,2,0,0,Developing,Developing,Developed,Developing,Developing
North Macedonia,-1.0056118409947306,-1.4932072617239114,-0.5004167739756544,-0.587892490875592,-0.4551848134556052,0.6157129944246512,-0.3875898444438215,-0.6946322262324293,-0.7361431569537107,0.4477932558526011,-0.1361167127734106,0.2152347384688661,0.8106878676576502,-0.6394237124173769,0.0984554983806912,-0.6392573879347787,1.4175757473312502,-0.4374993304352264,-1.034735280834506,0.4355159028330659,0,0,0.9999999778581901,0.9999999778581901,2.2138832344753907e-08,1.2400685359512394e-59,2.9783279504216783e-12,2,0,0,Developing,Developing,Developed,Developing,Developing
Madagascar,1.298236400043971,-0.1394676904660337,-0.6245536322069168,-0.5296456795190043,-0.4729123875446711,-0.7025807821888508,-0.7130466619986953,-0.1906984044093339,0.7426494213912401,-1.0437078223620788,2.974484185540577,-1.2452423485489097,-0.8955791701618845,0.0711543583716842,-1.072828816281198,-0.2799182600079661,-1.472665626189403,-0.3656658365529191,0.9564097567627352,-0.9888504158146484,1,2,0.9999999999999343,1.5140477580154876e-34,6.519022573480855e-14,0.9999999999999343,1.3660097279484262e-240,0,1,1,Underdeveloped,Underdeveloped,Developing,Underdeveloped,Underdeveloped
Malawi,1.72765190059261,-0.6858908025229934,-0.6344932597142148,0.1365522253719684,-0.7827722905128636,0.438436325197898,-0.708468761064819,-0.1477533117373258,1.3411444213384718,-1.0437078223620788,2.875577956659369,-1.4049820299414784,-0.8653938128820243,-0.1596153042225574,-1.6855255352371123,-1.2177946742966423,-1.472665626189403,-0.3670975198316155,2.774411975960394,-1.348666774251538,1,2,1.0,1.3222952601892106e-43,9.061787768297413e-24,1.0,0.0,0,1,1,Underdeveloped,Underdeveloped,Developing,Underdeveloped,Underdeveloped
Malaysia,-0.3171838163056483,-0.5387039989284599,1.5966499423749798,-0.4131520568058287,1.0816566624562416,-1.1796161830172087,-0.4041980431806747,-0.6852379872104274,-0.8703348609777517,1.1415146875803597,-0.9966009040399192,0.6716338281619209,-0.5746611611865164,0.3855108113010406,0.5148041413517918,1.4508207310613488,0.6181818110560308,1.972248565940824,-0.5441613360336495,0.6604215926735667,2,1,0.9376326797694897,1.8101381355710872e-164,0.9376326797694897,0.0,0.06236732023051116,2,2,0,Developing,Developing,Developed,Developing,Developing
Maldives,-0.0649874112215341,-1.65681834383114,-0.6369714228909605,-0.9664967646934128,-1.2100884951627215,0.1386775935962936,-0.2953930488918029,-0.1692258580733298,-0.4570244125837018,-0.3153003190479328,-0.1638104568601494,0.8313735095544897,-0.5492419129508443,-0.7148524854133707,-0.8486161618562937,0.2639967451166562,0.1569564121914624,-0.3391073102398933,1.8798381215605109,2.2797043566659423,0,0,0.9999998624286898,0.9999998624286898,1.375708699457985e-07,4.4015580960385985e-13,3.9452650262399635e-39,2,0,0,Developing,Developing,Developed,Developing,Developing
Mali,2.2252285917045174,0.3564191800134034,-0.6399046392208428,-0.4131520568058287,-0.4874651871272042,0.0419812285635188,-0.689092529205157,-0.0725993995613116,2.2026551611728227,-1.0437078223620788,-0.2142526335895652,-0.925762985763771,-0.8574502978083762,-0.2027614833337616,-0.9386900316975124,-0.5652144310673192,-1.472665626189403,-0.3847683499829012,0.8986954839628742,-0.0592656997133985,1,2,1.0,1.0007059769955306e-52,7.939647546226264e-16,1.0,0.0,0,1,1,Underdeveloped,Underdeveloped,Developing,Underdeveloped,Underdeveloped
Malta,-1.1419342221212776,-0.16789432635339,-0.6148544322676421,0.1474735025013285,-0.4791815997455851,0.7929896636514044,1.138873959972855,-0.7758252920654446,-0.915960040345926,0.8987121864756439,-1.048032143058147,0.8085535550698371,1.2459924936935467,-0.7106043624933078,1.6267952251469788,0.2562011402238688,1.2023521506274002,-0.3617166426704816,-0.1401614264346228,-0.3891201014110416,0,3,0.9963173132525429,0.003682686747453062,4.266409964235011e-15,2.301720803263088e-125,0.9963173132525429,2,0,0,Developing,Developed,Developed,Developing,Developing
Marshall Islands,1.080120590241496,1.0373950352705157,-0.6461170530150796,-0.6898244107496206,-2.300763885369075,4.639893385871971,-0.0357302494098477,-0.8348747944894557,0.0099627174199672,-0.9049635360165276,-0.2142526335895652,-1.6788214837573112,-0.4205569687577505,-0.7254933877734703,0.6317705694549564,-2.362939203297516,-0.9192175317013446,-0.3893529530645372,-0.2988769896352596,-2.0983433111343426,1,2,0.9999999999805169,1.9483401135752758e-11,2.47332683839935e-19,0.9999999999805169,1.4426655080734267e-98,1,1,1,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped,Underdeveloped
Mauritania,1.2096268523117133,1.9337816202518163,-0.6251892992404219,0.4678309649625612,-0.9140862461660773,-0.4543934452713957,-0.685579256395438,2.2142267852231208,1.4270271119138571,-1.0090217507756911,0.923168998544326,-0.4693638960707161,-0.8447406736905402,-0.5906201769894055,-0.0596597839305124,0.0617399093427,-1.2881642745688644,-0.3030417650539587,-0.6884496440353403,0.3605564354717633,1,2,0.9999999936932706,4.0730942743589707e-29,6.306729546107643e-09,0.9999999936932706,0.0,0,1,1,Underdeveloped,Underdeveloped,Developing,Underdeveloped,Underdeveloped
Mauritius,-0.7670476740232668,-0.9069868594246532,-0.6026371933598519,-0.6008362267326116,-0.4181180528306937,-0.7831610863828291,-0.3371264713587675,-0.6577262872174222,-0.6368412959759172,-0.141869961115993,0.3663269299431256,0.2380546929535187,-0.0503891663257653,-0.674990330700994,-0.5793665725107809,0.359320826034376,-0.0582671845123875,-0.268536593281464,-0.7173041544332324,0.1806209684967257,0,0,0.9999986321492387,0.9999986321492387,1.367850761854862e-06,1.091627454861331e-20,8.844408275160621e-18,2,0,0,Developing,Developing,Developed,Developing,Developing
Mexico,-0.1263324827284825,0.4113773427289589,2.400502510207962,-0.2893775826730797,1.5335888537372568,-0.2319918056960133,-0.0489316381493977,0.9949887635818904,-0.5455909372395686,-0.107183889529605,-0.705816591129168,-0.1955244422548833,-0.3585975511832971,2.6433695690674925,0.9016681722525648,1.4028518191227102,0.033955511111103,1.972248565940824,-0.3710185176340666,-0.3591308569152018,2,1,1.0,0.0,1.0,0.0,1.2243128612929214e-18,2,2,3,Developing,Developing,Developed,Developing,Developing
Micronesia,0.282634660651176,0.7499701612983578,-0.6456725552185881,-0.7262286678474881,-2.0081091776417352,2.0500424090774807,-0.3370200085463517,-0.8348747944894557,0.1387867532830483,-0.4887306769798725,0.1655472853142739,-1.0585336300381143,-0.6906364812617731,-0.7232439188510246,-1.3848472934649871,-1.5716879563027546,-0.3964916822965964,-0.397830447320506,-0.6595898816333714,-1.254906042597575,1,2,0.9999760971437374,2.390285491939301e-05,1.3437833060936312e-12,0.9999760971437374,9.649326170589187e-103,0,1,1,Underdeveloped,Underdeveloped,Developing,Underdeveloped,Underdeveloped
Moldova,-0.9578990076004326,-0.3334005175197757,-0.5900387887954395,-0.5514882337777247,-0.7223196844101737,1.4505249458742755,-0.5709188074237013,-0.2886668970673525,-0.4758112511470665,-0.2459281758751568,0.8806393201254067,-0.4009040326167582,0.7677928862599519,-0.5759029809700159,-0.4183352296651487,-0.6034231143672786,0.5259031550589824,-0.2820812799514789,-0.8038781896350622,0.1656399901271023,0,0,0.999999979415213,0.999999979415213,2.058478670290495e-08,1.6936958956194633e-37,7.373312502243091e-29,2,0,0,Developing,Developing,Developed,Developing,Developing
Mongolia,-0.1604130780101126,-0.6517788394581658,-0.5287215492277049,-0.8135988848823696,-0.7074466395473781,-0.1965364718506602,-0.6059450727084751,-0.4591052336093847,0.1414705873635299,-0.6929930985441569,1.6867250855072513,-0.2411643512241888,-0.7208218385416354,-0.6188578022555569,0.3482646841633512,-0.4662980441986791,-0.7105972590773321,-0.0459983430165368,0.6966929031613225,0.6304323481777273,0,2,0.7981769709592239,0.20155507247247936,0.0002679565682978219,0.7981769709592239,9.935054809215965e-96,2,0,0,Developing,Underdeveloped,Developed,Developing,Developing
Montenegro,-0.9033700551498138,-0.8995869097650877,-0.617509495402974,-0.7314292760043263,-0.8760426744988226,0.573811236243782,-0.2580246017338832,0.4350729459542128,-0.8166581793681359,0.6096615899224113,-0.5266550222414949,2.804031797227804,1.0791786771469438,-0.7016453651002944,0.2841113524059369,0.1324471514177376,0.2061455805488944,-0.3554165477333285,-1.4675897008314247,1.812892704627426,0,0,0.9999999999827374,0.9999999999827374,1.6525530058443985e-11,2.7104227054982664e-89,7.369988709145106e-13,2,0,0,Developing,Developing,Developed,Developing,Developing
Morocco,-0.153596958953792,0.281878223686558,-0.0792967468177847,-0.7844754792040759,0.6304155447783371,-0.4253845357615628,-0.5657021296153307,0.2387525223107472,0.0716909012710279,-0.0031256747704417,-0.158370614271682,0.0098551481069912,-0.4761615742732838,0.5603117337281047,0.0258779917460406,1.0895069015820984,1.5098544033282986,1.1797717443218485,-0.5153068256357575,0.4804861256985291,2,1,1.0,1.5323176121917929e-58,1.0,2.5960797651347052e-45,5.320936678510329e-73,2,2,0,Developing,Developing,Developed,Developing,Developing
Mozambique,1.7685486149305691,-0.3422443597958419,-0.6210750557837138,1.2104778097590556,-0.4044649063800423,-0.1030633189856455,-0.7057007279420102,-0.2873248629213522,1.9262202508832955,-1.0437078223620788,0.7896455895546953,-1.2908822575182148,-0.832031049572704,0.1870724209374049,-1.051768379088107,-0.6335467731626793,-1.472665626189403,-0.2718905924152819,-0.8038781896350622,-1.2287370840247722,1,2,0.9999999999999876,1.9159321342113334e-58,1.2800656775293014e-14,0.9999999999999876,0.0,0,1,1,Underdeveloped,Underdeveloped,Developing,Underdeveloped,Underdeveloped
Myanmar,-0.3444482925309577,0.4259065121824966,-0.5117332891164117,1.312409729633084,-0.0134202586618533,-1.8145889800657624,-0.7234800176154363,-0.6899351067214283,0.6030900492062359,-1.0437078223620788,0.2426941438416158,-1.6560015292726589,-0.4713954652290957,1.4097261336761149,-1.080280970980291,-0.7797233451161029,-1.472665626189403,-0.3400805330334764,-0.2267354616364527,-2.008375577646824,1,2,0.9999793603163187,6.821562841118981e-128,2.0639683679787717e-05,0.9999793603163187,3.850096234626107e-177,0,1,1,Underdeveloped,Underdeveloped,Developing,Underdeveloped,Underdeveloped
Namibia,0.5348310657352902,-1.0472249298022775,-0.6165057591738693,1.563599103608369,-0.4034441249415459,0.3127310506552903,-0.3579931825922497,0.2810265979097552,0.3937509909287291,-0.8702774644301394,-0.2261213810553099,-0.4237239871014107,-0.8002569892781118,-0.6404210023456054,-0.7352138077396518,-0.1726458535827076,-0.8577170811611649,-0.2371280394885522,3.0918378503575905,0.4205349244634428,1,2,0.9999999999999201,3.474565178041573e-14,4.49994982189428e-14,0.9999999999999201,1.0484318528341074e-160,0,1,0,Underdeveloped,Underdeveloped,Developing,Underdeveloped,Developing
Nepal,0.3780603274397544,-0.6006108948609243,-0.6073718572238002,-0.1947265142186245,-0.2530291457495251,-0.3093488977222313,-0.7032520832564485,0.4642142588387898,0.4501115066188265,-0.9396496076029154,-0.7434009581040267,-1.2452423485489097,-0.5714837551570585,0.3502937692859054,-1.66997321238683,-0.3808472135642587,-1.011440227324835,-0.3659151744631392,1.0718383023624571,-0.83890419333545,1,2,0.9999999961720434,4.6207861707323285e-38,3.827956130078946e-09,0.9999999961720434,7.83601797244115e-154,0,1,1,Underdeveloped,Underdeveloped,Developing,Underdeveloped,Underdeveloped
Netherlands,-0.9851634838257508,-0.1590504840773237,1.5736967329419027,-1.0174627246304269,1.5335888537372568,1.727721192301563,2.3938043613232227,-0.5745201701654065,-0.9696367219555452,2.3555271931039368,-1.3516742657234564,1.3790524171861558,1.5017736790650025,-0.0360572450257834,1.1793419364753144,1.4772003957052011,0.8641276528431916,0.2619261319294754,-0.4575925528358964,-0.7789257043437707,3,3,1.0,1.4642077383211424e-140,3.9211535615368707e-41,0.0,1.0,2,3,2,Developed,Developed,Developed,Developed,Developed
New Caledonia,-0.4671384355448545,-0.1622089991759189,-0.6114532617931684,-0.30029885980244,-0.9066837351318938,-0.1304606224115983,-0.4330494653453364,-0.228275360497341,-0.4248184036179325,0.4131071842662136,-0.2142526335895652,0.1924147839842131,0.0989489170588117,-0.7177040298109469,0.4072339083040052,-0.6674698585995757,0.1876786572747731,-0.2706680308267307,-0.919306735234784,-0.3891201014110416,0,0,0.999999991761241,0.999999991761241,8.238758604533196e-09,5.629544745908939e-32,2.0004347326518025e-29,2,0,0,Developing,Developing,Developed,Developing,Developing
New Zealand,-0.7534154359106076,-0.4698483697790856,-0.2150222138277623,-1.072069110277228,0.8629392629854986,1.028284151897823,2.3938043613232227,-0.6120971262534136,-0.9374307129897756,1.9739804056536687,-0.8314275018083025,0.8770134185237953,1.0585255379554597,-0.5516681912649187,1.2998724385650025,0.9390820283918312,0.0647337165679719,-0.5048849546146561,-0.5153068256357575,-0.4340903242765044,3,3,1.0,2.5154813005063204e-20,4.006789796468519e-36,2.0264697676474723e-236,1.0,2,3,2,Developed,Developed,Developed,Developed,Developed
Nicaragua,0.2212895891442275,0.9963343389887788,-0.5916795603450218,0.1365522253719684,-0.4374044031682096,0.0999990475831845,-0.615313800201059,-0.2900089312133527,-0.2235308475818673,-0.8702774644301394,0.0448816860792,-0.6062836229786328,-0.6270883606725908,-0.493799330838126,0.044022368404703,-0.4318972851211768,-0.8577170811611649,-0.3313537008672877,0.7544071759611836,0.195629234622942,1,2,0.9991089123292972,0.0008867886865594698,4.298984143614064e-06,0.9991089123292972,1.8371815300224603e-56,2,1,0,Underdeveloped,Underdeveloped,Developed,Underdeveloped,Developing
Niger,2.5115055920702702,-0.0270245529560469,-0.6354561428037123,-0.4386350367743359,-0.7101941843658561,0.3320703236618428,-0.7081493726275718,-0.0725993995613116,1.6605206769156915,-1.0437078223620788,-0.2142526335895652,-1.4049820299414784,-0.970248211854175,-0.1429812134070442,-1.6093839546159383,-1.1927059295066398,-1.472665626189403,-0.3562070762593522,1.7932693383627576,-1.348666774251538,1,2,1.0,3.4657198587027754e-47,3.993995844352419e-20,1.0,0.0,0,1,1,Underdeveloped,Underdeveloped,Developing,Underdeveloped,Underdeveloped
Nigeria,1.7344680196489302,-0.6006108948609243,0.5167548603815034,-0.216569068477345,1.0925649684010368,-0.1643043501730673,-0.6553438176693719,3.32207597274633,2.162397649965612,-0.5581028201526483,0.6551331182762518,-0.9029430312791182,-0.9305306364859348,2.6433695690674925,-0.6399558302816726,-0.1990781156383666,0.1261782067345935,-0.8645913169514554,0.8986954839628742,-0.3741118352848253,1,1,1.0,0.0,1.0,4.4130477270585625e-96,0.0,0,1,1,Underdeveloped,Developing,Developing,Underdeveloped,Underdeveloped
Norway,-0.9170022932624728,-0.1729479505111423,-0.0737821593795175,-0.9701371904031992,1.3791078746236958,1.3892839146868496,2.3938043613232227,-1.054968394433497,-1.0125780672432376,2.563643622622264,-0.9761273146615088,1.2877725992475444,1.590741047889859,-0.528869537944522,0.9590173627629812,0.9165055799779546,0.1569564121914624,0.9035695070310878,-0.4864470632337885,-1.0338206386801112,3,3,1.0,7.866594758165908e-34,8.564137736037833e-41,1.1576819175518454e-306,1.0,2,3,2,Developed,Developed,Developed,Developed,Developed
Oman,-0.0513551731088751,-1.2228383692841671,-0.2008522339406622,-0.4750392938722033,0.3869062039413105,-1.5212766727996785,-0.1651890293073703,-1.2025921504935253,-0.7361431569537107,-0.0724978179432175,-0.7968103216998795,0.7400936916158788,-0.9829578359720113,-0.618325920363319,0.7623452800521187,0.182631724050063,0.8949058583000601,1.972248565940824,0.5235500847617398,2.1447664003129603,0,1,0.9999999999999893,7.90883014567392e-29,0.9999999999999893,2.5973930894235674e-44,1.1708468192487425e-14,2,2,0,Developing,Developing,Developed,Developing,Developing
Pakistan,0.4598537561156916,-0.4388949218128534,1.1082840836671466,-0.4786797195819899,0.9531870532662684,-1.3794553374182743,-0.701122827008134,1.4841602097989828,1.633682336110882,-0.6679420468428766,-0.2219453402803258,-0.83448316782516,-0.6350318757462388,2.6433695690674925,-0.8431080475134854,0.142496145343283,-1.0813347338987065,1.972248565940824,-0.4575925528358964,-0.1942036560663805,2,1,1.0,0.0,1.0,2.6510959377044504e-233,0.0,2,2,3,Developing,Developing,Developed,Developing,Developing
Panama,-0.0854357683905141,-0.0377635042912704,-0.5560294296855133,-0.8063180334627962,0.060493532137647,0.5383559023984289,-0.1335695740198997,1.1359023489119169,-0.4704435829861066,-0.0378117463568292,-0.6435056669340077,0.8541934640391424,-0.2060820617692621,-0.582783834717414,0.3699731348085371,0.475699862347161,0.3414577638120014,-0.1154430173145945,-0.4575925528358964,2.3546638240272446,0,0,0.9998802895175063,0.9998802895175063,0.00011971048249371756,1.9555270835603276e-27,2.104477259032971e-28,2,0,0,Developing,Developing,Developed,Developing,Developing
Papua New Guinea,0.8347403042137026,-0.1243068179927772,-0.5980995628199419,0.5552011819974431,-0.4707037155750449,-0.879857451415604,-0.6730166445303823,-0.4456848921493822,0.7668039281155681,-1.0437078223620788,-0.2142526335895652,-1.3821620754568256,-0.9464176666332308,-0.4632097620822485,-1.772683344543903,-2.2959668052473434,-1.472665626189403,-0.3554188463086173,-0.0824471536347617,-1.213728817898556,1,2,0.9999999999998934,5.306022501224815e-18,1.0682105975025155e-13,0.9999999999998934,3.5333528667460524e-231,0,1,1,Underdeveloped,Underdeveloped,Developing,Underdeveloped,Underdeveloped
Paraguay,0.2553701844258579,-0.2828642759422534,-0.5939583445629192,0.5333586277387227,-0.1431029938635462,0.3191774749908064,-0.5064023430997715,0.3065252466837601,-0.309413538157256,-0.5927888917390358,1.9567390903529485,0.0554950570762965,-0.4904599014058499,-0.473414676062556,0.0965114580244062,-0.677538428778,-0.1197676350525671,-0.3023661387499374,-0.7750184272330933,0.1056615011354228,0,0,0.9983952502666579,0.9983952502666579,0.0011769356249958563,0.0004278141083455189,1.0741179055441951e-51,2,0,0,Developing,Developing,Developed,Developing,Developing
Peru,-0.0854357683905141,-0.339717547716966,-0.1728230707787846,0.9629288614935574,0.8104945636185049,-0.6510093875047055,-0.4859614831159521,0.5299739319928023,-0.4033477309740861,-0.0724978179432175,1.149664262682292,-0.2868042601934944,-0.353831442139109,0.4561320879735532,0.8507991162630996,0.5101024697221272,0.3106795583551325,1.972248565940824,0.1772644479625741,0.6754025710431901,2,1,1.0,1.9905505646151233e-65,1.0,1.3141336750977595e-39,1.936119151117965e-36,2,2,0,Developing,Developing,Developed,Developing,Developing
Philippines,0.3644280893271043,0.1056330811849489,0.2977839867826762,0.2603266995047174,0.9669998464478988,-1.1151519396620226,-0.6510853051727428,-0.4765516775073879,-0.1752218341332114,-0.4887306769798725,-0.6029541130927119,-0.0129648063776614,-0.7716603350129796,2.6433695690674925,-0.3720022678403494,0.7727446940892984,0.1876786572747731,0.0914191069655551,-0.6018756088335104,0.195629234622942,2,1,1.0,3.5e-323,1.0,3.959648945135697e-71,2.933468917089505e-53,2,2,0,Developing,Developing,Developed,Developing,Developing
Poland,-1.135118103064948,-0.1116727575983966,2.400502510207962,-0.1656031085403307,1.404731521221389,0.0097491068859258,0.0933026792380119,0.4736084978607916,-0.9052247040240028,0.7252818285437047,-0.3466456856776962,0.877013418523795,1.2285167605315208,0.8885660966255663,0.2585148210481805,1.2418480918051615,1.2331303560842692,0.8621552576600794,-0.1978756992344836,0.7503893261610859,2,3,0.9987567957412539,5.862830583263957e-279,0.001243204258745686,0.0,0.9987567957412539,2,2,3,Developing,Developed,Developed,Developing,Developing
Portugal,-1.121485864952298,-0.0731388733955357,0.1391041375222167,-0.4131520568058287,1.123269736594238,1.4924267040551449,1.8159774469368717,0.1474942003827299,-0.9911073945993912,0.6905957569573167,-0.2142526335895652,1.4475122806401144,2.0800615764265578,-0.2843403366121909,0.1240520297384476,1.341596759227925,0.4951809099756715,-1.2371667396542485,0.0041216295629911,-0.9438529051925922,3,3,1.0,5.8461961241430506e-33,1.3042425561968766e-24,8.242271145976809e-243,1.0,2,3,0,Developed,Developed,Developed,Developed,Developing
Puerto Rico,-0.896553936093493,0.7404946160025724,-0.5287215492277049,-1.0611478331478676,0.7365905241195982,-0.1304606224115983,-0.4330494653453364,-0.508760497011394,-0.4248184036179325,0.4131071842662136,-0.2142526335895652,0.0783150115609495,1.0537594289112715,-0.5681295001274327,1.637487447106548,0.7573064178966064,0.8026272023030118,-0.3165140634125869,-1.1501638264342278,-0.9288719268229688,0,0,0.9999465136216945,0.9999465136216945,5.3486378306234784e-05,2.032264964512301e-65,2.4296554723680766e-21,2,0,0,Developing,Developing,Developed,Developing,Developing
Qatar,-0.7261509596852983,-1.666293889126925,0.0031992294492755,-1.0113953484474492,0.683435565299142,-1.5889641283226204,1.2492758964479624,-1.318007087049547,-0.8193420134486177,0.517165399025377,-0.910552484913268,0.899833373008448,-1.2212632881814425,-0.6796069146555865,1.790418621800991,0.4687067149667724,1.9403015967359984,1.972248565940824,-0.948161245632676,0.525483636320585,0,3,0.9999999751354917,8.25172659684366e-37,2.4864507027441478e-08,1.4233449741111402e-117,0.9999999751354917,2,2,0,Developing,Developed,Developed,Developing,Developing
Romania,-1.1146697458959682,0.0974209419286018,0.5514538361255644,-0.8026776077530096,0.8908877324822849,-0.5059648399555412,-0.3262672644923634,-0.4154891238643764,-0.5348556009176456,0.0315603968159461,1.2188986228991376,0.374974419861435,1.5081284911239223,0.1635517634726433,-0.076508133684985,0.3665254876015886,0.8026272023030118,-1.1398605467839595,-0.1401614264346228,0.6004431036818876,0,1,1.0,2.0586222772922865e-48,1.0,4.885880797488346e-177,2.941405824065577e-16,2,0,0,Developing,Developing,Developed,Developing,Developing
Russia,-1.05332467438902,0.3305193562049232,2.400502510207962,-0.2384116227360654,1.5335888537372568,-0.2996792612189554,-0.166466583056359,0.4232822173857821,-0.6422089641368804,-0.0378117463568296,-0.0965542212209273,0.9454732819777532,1.2428150876640869,2.6433695690674925,0.7727134952856405,1.328652088675664,1.2023521506274002,1.972248565940824,0.4946955743638477,2.1447664003129603,2,1,0.9999999999970228,0.0,0.9999999999970228,0.0,2.9783863743194542e-12,2,2,3,Developing,Developing,Developed,Developing,Developing
Rwanda,1.366397590607249,-0.5039603328439134,-0.6393534150404971,-0.9009691019172514,-0.7602379087895426,0.6608379647732806,-0.6906894713913928,-0.6805408676994266,1.1908497128315412,-0.8934015121543979,0.3541884382167948,-1.3137022120028676,-0.971836914868903,-0.3123741052509076,-1.4690890422373497,-0.6863429356095734,-0.9192175317013446,-0.4059057837994663,3.0918378503575905,-1.0338206386801112,1,2,1.0,3.7827133962112696e-33,2.2761497362761973e-21,1.0,0.0,0,1,1,Underdeveloped,Underdeveloped,Developing,Underdeveloped,Underdeveloped
Samoa,0.5484633038479495,-1.26010884744759,-0.6453019449186109,-0.3621860968688145,-1.763595495154953,-0.2803399882123984,-0.5381282611996577,-0.3195336824253583,-0.5402232690786088,-0.8702774644301394,-0.3097421018366946,-1.2709147973441437,-0.4936373074353099,-0.7200375860155492,-1.4409004570712132,-0.9146944530202308,-0.8577170811611649,-0.3896344639508171,-0.0824471536347617,-0.3766223088913922,1,2,0.9956024320215948,0.004397567839658094,1.387467275380943e-10,0.9956024320215948,1.5402442515554694e-43,0,1,0,Underdeveloped,Underdeveloped,Developing,Underdeveloped,Developing
San Marino,-1.1154270924577816,-0.1047240243814871,-0.5287215492277049,0.1474735025013285,-1.265370394972013,-0.4157148992582825,2.3938043613232227,-1.2428531748735328,-0.9964750627603548,1.2108868307531353,-0.8398345312632045,0.5575340557386572,-0.4205569687577505,-0.7264489283222126,1.633923373120025,0.0617399093427,-1.472665626189403,-0.3165140634125869,-0.5992548587991915,-0.6139985034949492,0,3,0.9999999993494129,6.505875510209795e-10,1.2596513457190447e-28,3.541184738865135e-148,0.9999999993494129,2,0,0,Developing,Developed,Developed,Developing,Developing
Sao Tome and Principe,1.2505235666496817,-0.1085142424998015,-0.646324641695763,3.0234098132328504,-2.27706308892036,0.992828818052474,-0.6287281145654404,0.7540936343748447,0.5091558563894056,-0.4540446053934845,2.3029108914371763,-0.8158122959740804,-0.7033461053796093,-0.7208999448106068,0.1460844871096811,-1.999537076559344,-0.6732157295406259,-0.3873904209893409,-0.1113069160367307,-0.0145410666572736,1,2,0.9999999999999929,6.750646143416534e-15,2.116559873884443e-16,0.9999999999999929,9.015187751993925e-202,0,1,1,Underdeveloped,Underdeveloped,Developing,Underdeveloped,Underdeveloped
Saudi Arabia,0.0099898983980732,-1.504577916078854,2.400502510207962,0.0783054140153806,1.4541169007519694,-1.0829198179844337,-0.006133587558276,-1.1093207773465077,-0.5509586054005321,0.0315603968159461,-0.2142526335895652,1.1508528723396283,-0.8463293767052701,0.3192888592343274,1.0957482011550463,1.1151142039771806,1.11012945500391,1.972248565940824,-0.3421640072361745,2.894415649439172,2,1,1.0,5.79614313097775e-259,1.0,0.0,4.620594221103327e-23,2,2,0,Developing,Developing,Developed,Developing,Developing
Senegal,1.441374900226848,0.0923673177708495,-0.579912683320748,-0.092794594344596,-0.2939292427037059,-0.5575362346396867,-0.6783397851511687,2.1135742242731017,0.817796775644702,-0.6968471064981997,-0.2142526335895652,-0.743203349886549,-0.8447406736905402,-0.2347607634582114,-0.5803385926889234,-0.2514879885930729,-0.3657694372132857,-0.1945636177251272,1.0718383023624571,-0.269163123427683,1,2,0.9999999205332109,3.1417565676562976e-22,7.94667885275777e-08,0.9999999205332109,3.45381495642137e-239,0,1,1,Underdeveloped,Underdeveloped,Developing,Underdeveloped,Underdeveloped
Serbia,-1.1487503411776072,-0.4850092422523425,-0.002266803348425,-0.3803882254177481,0.2224040857918191,1.2764714888152782,-0.2143748486434356,-0.0242861703053024,-0.8461803542534237,0.5595594865198512,0.370283179098374,1.353696912203207,1.3349598625184016,-0.4152536707761493,-0.0262870911476149,0.0499270427123149,0.2061455805488944,-2.1605540923185584,-0.3421640072361745,0.539482255452856,0,3,0.9968416179240056,2.5042153483846644e-23,0.0031583820759936996,1.2987317066955482e-114,0.9968416179240056,2,0,0,Developing,Developed,Developed,Developing,Developing
